"codigo","referencia","descrição","preço","custo","linha","usuario","comissão","preço_vista","mvista","mprazo","estmin","estmax","fabrica","menor","mmenor","promoção","letras","balança","marca","modelo","cmedio","outros","clas_fiscal","sit_fiscal","saldo","unidade","empresa","nomelinha","auto","subs","ncm","icm","und","aliquota","saldoa","ippt","saldoc","saldoatual","dif","cest","origem","csosn","cfop","idcsosn","idcfop","promox","saldomes","fornecedor","ativo","espec","saldo1"
6705,"6705","1629 BZ Puxador Riscado Alum Box",4.00,2.90,47,"FINANCEIRO",0,4.00,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",119.00,"*",1,"GLASSPEÇAS          ",5259,1,"83024100","1800","UND","0000",0.000,"*",302.00,76.00,-10.00,"1007400",0,60,5405,5,3,"*",13.00,138135,0,1,117.00
6724,"6724","SM 1636 PT Pino Prolong p/Puxador - Glasspeças",25.03,8.63,47,"FINANCEIRO",0,25.03,190,190,0,0,"*",21.58,150,0.00,"*","*","*","*",0.00,0,"OK 2021","060",35.00,"*",1,"GLASSPEÇAS          ",5278,1,"83024100","1800","UND","0000",0.000,"*",120.00,46.00,0.00,"1007400",0,0,5102,0,0,"*",17.00,138135,0,1,37.00
11777,"11777","SM 1201S BZ Bucha P/ Dobradiça - Glasspeças",4.20,2.76,47,"FINANCEIRO",0,4.20,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.81,0,"OK 2021","060",-22.00,"*",1,"GLASSPEÇAS          ",10329,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00
11778,"11778","SM 1801 BZ Contra Trinco p/1523 Alv - Glasspeças",3.95,2.63,47,"FINANCEIRO",0,3.95,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.52,0,"OK 2021","060",-9.00,"*",1,"GLASSPEÇAS          ",10330,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00
7120,"7120","1629J BC Puxador Taça em Alum Janela - Glasspeças",6.44,4.29,47,"COMPRAS",0,6.44,50,50,0,0,"*",5.58,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",40.00,"*",1,"GLASSPEÇAS          ",5637,1,"83021000","1800","UND","0000",0.000,"*",316.00,901.00,-20.00,"1007100",0,60,5405,5,3,"*",-15.00,138135,0,1,148.00
7126,"7126","SM 1038 BC Capuchinho p/Trinco Pino 10mm - Glasspeças",4.86,3.24,47,"COMPRAS",0,4.86,50,50,0,0,"*",4.21,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",329.00,"*",1,"GLASSPEÇAS          ",5642,1,"83024100","1800","UND","0000",0.000,"*",63.00,148.00,201.00,"1007400",0,60,5405,5,3,"*",252.00,138135,0,1,232.00
7161,"7161","SM 1126B BC Carrinho Simples Mini - Glasspeças",75.02,49.97,47,"FINANCEIRO",0,75.02,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",54.00,"*",1,"GLASSPEÇAS          ",5674,1,"83024100","1800","UND","0000",0.000,"*",50.00,50.00,0.00,"1007400",0,60,5405,5,3,"*",20.00,138135,0,1,54.00
7166,"7166","Base Giratória CR - Glasspeças",73.37,48.90,47,"SISTEMA",0,73.37,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"ok 2021","040",6.00,"*",1,"GLASSPEÇAS          ",5679,0,"83021000","0284","UND","0000",0.000,"*",3.00,24.00,-4.00,"0102600",0,60,5405,5,3,"*",13.00,0,0,1,6.00
7194,"7194","SM 1126B PT Carrinho Simples Mini - Glasspeças",75.02,49.97,47,"FINANCEIRO",0,75.02,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",52.00,"*",1,"GLASSPEÇAS          ",5701,1,"83024100","1800","UND","0000",0.000,"*",34.00,42.00,0.00,"1007400",0,0,5102,0,0,"*",55.00,138135,0,1,52.00
9209,"9209","SM 1126MC NF Carro Mini Côncavo ",25.88,17.25,47,"FINANCEIRO",0,25.88,50,50,0,0,"*",22.43,30,0.00,"*","*","*","*",0.00,0,"OK 2021","000",37.00,"*",1,"GLASSPEÇAS          ",7721,0,"76101000","18","UND","0000",0.000,"*",37.00,6.00,-2.00,"1007100",0,60,5405,5,3,"*",0.00,138135,0,1,37.00
11441,"11441","1119 PT Dob Batente VV C/Mola - Glasspeças",123.53,82.32,47,"COMPRAS",0,123.53,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.85,0,"OK 2021","000",2.00,"*",1,"GLASSPEÇAS          ",9985,0,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",-2.00,138135,0,1,2.00
11709,"11709","SM 1124 PT Sup Superior C/Rodízio - Glasspeças",65.10,43.39,47,"FINANCEIRO",0,65.10,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",24.59,0,"OK 2021","060",-1.00,"*",1,"GLASSPEÇAS          ",10258,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,138135,0,1,0.00
7330,"7330","SM 1126B CR Carrinho Simples Mini - Glasspeças",75.02,49.97,47,"FINANCEIRO",0,75.02,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",76.00,"*",1,"GLASSPEÇAS          ",5827,1,"83024100","1800","UND","0000",0.000,"*",100.00,104.00,0.00,"1007400",0,0,5102,0,0,"*",25.00,138135,0,1,78.00
7744,"7744","1629J CR Puxador Taça em Alum Janela - Glasspeças",6.48,4.29,47,"COMPRAS",0,6.48,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",132.00,"",1,"GLASSPEÇAS          ",6196,1,"83021000","1800","UND","0000",0.000,"*",175.00,493.00,-54.00,"1007100",0,60,5405,5,3,"*",-7.00,138135,0,1,178.00
7812,"7812","Miolo de Ferro 1103 - Glasspeças ",15.66,10.44,47,"COMPRAS",0,15.66,50,50,0,0,"*",13.57,30,0.00,"*","*","*","*",7.00,0,"OK 2021","060",23.00,"*",1,"GLASSPEÇAS          ",6252,1,"83021000","1800","UND","0000",0.000,"*",41.00,22.00,-2.00,"1004700",0,60,5405,5,3,"*",-1.00,138135,0,1,29.00
11761,"11761","3534 PT Contra Fech p/Porta Correr a 90 Graus - Glasspeças",86.80,57.87,47,"SISTEMA",0,86.80,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",16.70,0,"OK 2021","060",-1.00,"*",1,"GLASSPEÇAS          ",10312,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,15,0,1,0.00
10784,"10784","SM 1013 NF Pivô p/Dobradiça Inf - Glasspeças",13.73,9.14,47,"FINANCEIRO",0,13.73,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",5.13,0,"OK 2021","060",48.00,"*",1,"GLASSPEÇAS          ",9324,1,"83021000","1800","UND","0000",0.000,"*",58.00,0.00,0.00,"0",0,60,5405,5,3,"*",14.00,138135,0,1,48.00
7943,"7943","SM 1014 BC - Glasspeças",14.56,9.71,47,"FINANCEIRO",0,14.56,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",21.00,"*",1,"GLASSPEÇAS          ",6378,1,"83024100","1800","UND","0000",0.000,"*",19.00,29.00,0.00,"1007400",0,102,5102,0,0,"*",6.00,138135,0,1,21.00
7944,"7944","SM 1014 - CR",8.97,5.24,47,"FINANCEIRO",0,8.97,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",54.00,"*",1,"GLASSPEÇAS          ",6379,1,"83024100","1800","UND","0000",0.000,"*",34.00,24.00,0.00,"1007400",0,0,5102,0,0,"*",10.00,138135,0,1,54.00
7945,"7945","SM 1014 PT - Glasspeças",14.56,9.71,47,"FINANCEIRO",0,14.56,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",20.00,"*",1,"GLASSPEÇAS          ",6380,1,"83024100","1800","UND","0000",0.000,"*",22.00,18.00,0.00,"1007400",0,60,5405,5,3,"*",10.00,138135,0,1,20.00
7946,"7946","SM 1014 - BZ",8.97,0.00,47,"FINANCEIRO",0,8.97,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",47.00,"*",1,"GLASSPEÇAS          ",6381,1,"83024100","1800","UND","0000",0.000,"*",26.00,25.00,0.00,"1007400",0,0,5102,0,0,"*",10.00,138135,0,1,47.00
7950,"7950","SM 1530 NF Contra Trinco p/Box de Abrir ",16.72,8.31,47,"FINANCEIRO",0,16.72,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.85,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",6385,1,"83024100","1800","UND","0000",0.000,"*",17.00,6.00,0.00,"1007400",0,0,5102,0,0,"*",1.00,138135,0,1,8.00
10786,"10786","SM 1101S NF Dobradiça Superior - Glasspeças",27.94,18.62,47,"COMPRAS",0,27.94,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.72,0,"OK 2021","060",42.00,"*",1,"GLASSPEÇAS          ",9326,1,"83021000","1800","UND","0000",0.000,"*",31.00,0.00,0.00,"0",0,0,5102,0,0,"*",26.00,138135,0,1,39.00
10785,"10785","SM 1101 NF Dobradiça Superior - Glasspeças",27.94,18.62,47,"FINANCEIRO",0,27.94,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.72,0,"OK 2021","060",22.00,"*",1,"GLASSPEÇAS          ",9325,1,"83021000","1800","UND","0000",0.000,"*",41.00,0.00,0.00,"0",0,60,5405,5,3,"*",35.00,138135,0,1,23.00
11652,"11652","1201 NF Pivo Dobradiça Superior Reforçado - Glasspeças",32.45,21.60,47,"FINANCEIRO",0,32.45,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.72,0,"OK 2021","060",23.00,"*",1,"GLASSPEÇAS          ",10200,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,138135,0,1,23.00
11650,"11650","1101 NF Dobradiça Superior Porta Grande - Glasspeças",228.91,152.61,47,"COMPRAS",0,228.91,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.72,0,"OK 2021","060",-1.00,"*",1,"GLASSPEÇAS          ",10198,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,138135,0,1,2.00
11651,"11651","1103 NF Dob Inf Porta Grande 4 Furos - Glasspeças",264.22,176.09,47,"FINANCEIRO",0,264.22,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.72,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",10199,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,2087,1,1,0.00
12646,"12646","SM 1101PGA PT superior reforça aluminio",74.09,49.39,47,"COMPRAS",0,74.09,50,50,0,0,"*",64.21,30,0.00,"*","*","*","*",9.60,0,"OK 2021","060",12.00,"*",1,"GLASSPEÇAS          ",11202,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,2.00
8381,"38381","SM 1126DC BC Carro Côncavo Duplo - Glasspeças",51.63,34.42,47,"COMPRAS",0,51.63,50,50,0,0,"*",44.75,30,0.00,"*","*","*","*",25.36,0,"OK 2021","060",22.00,"*",1,"GLASSPEÇAS          ",6840,1,"83021000","1800","UND","0000",0.000,"*",120.00,193.00,-30.00,"1007400",0,60,5405,5,3,"*",0.00,138135,0,1,0.00
8388,"8388","SM 1126D BC Carro 1/2 Cana Duplo - Glasspeças",46.92,31.28,47,"COMPRAS",0,46.92,50,50,0,0,"*",40.66,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",43.00,"*",1,"GLASSPEÇAS          ",6847,1,"83021000","0000","UND","0000",0.000,"*",81.00,42.00,-33.00,"0102600",0,60,5405,5,3,"*",9.00,138135,0,1,31.00
8392,"8392","SM 1126M PT Carro Mini 1/2 Cana - Glasspeças",25.70,17.13,47,"COMPRAS",0,25.70,50,50,0,0,"*",22.27,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",38.00,"*",1,"GLASSPEÇAS          ",6851,1,"83021000","0000","UND","0000",0.000,"*",56.00,184.00,-4.00,"0102600",0,0,5102,0,0,"*",18.00,138135,0,1,18.00
8393,"8393","SM 1126M BC Carro Mini 1/2 Cana - Glasspeças",25.70,17.13,47,"FINANCEIRO",0,25.70,50,50,0,0,"*",22.27,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",52.00,"*",1,"GLASSPEÇAS          ",6852,1,"83021000","0000","UND","0000",0.000,"*",71.00,24.00,-6.00,"0102600",0,60,5405,5,3,"*",47.00,138135,0,1,60.00
9116,"9116","1629B CR Puxador Taça em Alum Box - Glasspeças",8.15,5.46,47,"FINANCEIRO",0,8.15,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.92,0,"OK 2021","060",232.00,"*",1,"GLASSPEÇAS          ",7625,1,"83021000","1800","UND","0000",0.000,"*",585.00,607.00,-2.00,"1007400",0,60,5405,5,3,"*",-4.00,138135,0,1,258.00
8498,"8498","SM 1126M CR Carro Mini 1/2 Cana - Glasspeças",25.72,17.13,47,"FINANCEIRO",0,25.72,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","040",38.00,"*",1,"GLASSPEÇAS          ",6963,0,"76101000","0000","UND","0000",0.000,"*",53.00,14.00,272.00,"1007100",0,60,5405,5,3,"*",7.00,138135,0,1,30.00
8517,"8517","Puxador Unha Diam 40 CR - Glasspeças",13.50,9.00,47,"COMPRAS",0,13.50,50,50,0,0,"*",11.70,30,0.00,"*","*","*","*",41.13,0,"OK 2021","060",76.00,"*",1,"GLASSPEÇAS          ",6983,1,"83024100","1800","UND","0000",0.000,"*",13.00,100.00,-1.00,"1007400",0,60,5405,5,3,"*",0.00,138135,0,1,86.00
8594,"8594","Pino e Trava p/1335 Longo CR - Glasspeças",11.66,7.72,47,"SISTEMA",0,11.66,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.60,0,"OK 2021","000",-2.00,"*",1,"GLASSPEÇAS          ",7068,0,"39252000","1800","UND","0000",0.000,"*",52.00,33.00,-4.00,"1001800",0,60,5405,5,3,"*",10.00,0,0,1,0.00
8636,"8636","Miolo 1103A c/Regulagem",13.42,8.94,47,"FINANCEIRO",0,13.42,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",7.00,0,"OK 2021","060",-7.00,"*",1,"GLASSPEÇAS          ",7110,1,"39252000","1800","UND","0000",0.000,"*",32.00,23.00,-1.00,"1001800",0,60,5405,5,3,"*",9.00,138135,0,1,0.00
11677,"11677","SM 1329M PT Suporte de Centro - Glasspeças",12.21,8.14,47,"FINANCEIRO",0,12.21,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",5.78,0,"OK 2021","060",-2.00,"*",1,"GLASSPEÇAS          ",10226,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",0.00,138135,0,1,0.00
11676,"11676","SM 1114 BG Dobradiça Autom p/Box Z - Glasspeças",29.90,19.91,47,"FINANCEIRO",0,29.90,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",15.00,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",10225,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",0.00,138135,0,1,0.00
9435,"9435","SM 1101S BC Dobradiça Superior - Glasspeças",27.93,18.62,47,"COMPRAS",0,27.93,50,50,0,0,"*",24.21,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",7956,1,"83021000","1800","UND","0000",0.000,"*",80.00,9.00,0.00,"1007400",0,60,5405,5,3,"*",42.00,138135,0,1,35.00
8791,"8791","SM 1126MC CR Carro Mini Côncavo - Glasspeças",25.74,17.13,47,"FINANCEIRO",0,25.74,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",16.65,0,"OK 2021","060",49.00,"*",1,"GLASSPEÇAS          ",7274,1,"83021000","1800","UND","0000",0.000,"*",122.00,168.00,0.00,"1007400",0,0,5102,0,0,"*",50.00,138135,0,1,49.00
9441,"9441","SM 1103S PT Dobradiça Inf c/Mola - Glasspeças",33.20,22.12,47,"COMPRAS",0,33.20,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",15.85,0,"OK 2021","060",23.00,"*",1,"GLASSPEÇAS          ",7962,1,"83021000","1800","UND","0000",0.000,"*",78.00,18.00,0.00,"0102600",0,0,5102,0,3,"*",13.00,138135,0,1,26.00
8829,"8829","Puxador Tubular 376 BZ - Glasspeças",73.60,49.02,47,"FINANCEIRO",0,73.60,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",41.13,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",7315,1,"83021000","1800","UND","0000",0.000,"*",8.00,21.00,0.00,"0102600",0,60,5405,5,3,"*",4.00,138135,0,1,0.00
8964,"38964","SM 1321 CR Sup c/Miolo Cantoneira - Glasspeças",27.28,18.15,47,"FINANCEIRO",0,27.28,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",10.13,0,"OK 2021","060",48.00,"*",1,"GLASSPEÇAS          ",7467,1,"83024100","1800","UND","0000",0.000,"*",18.00,23.00,-1.00,"1007400",0,0,5102,0,0,"*",54.00,138135,0,1,48.00
11691,"11691","1103Pga BC Dob Inf Reforçada - Glasspeças",85.53,56.99,47,"COMPRAS",0,85.53,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",15.85,0,"OK 2021","060",13.00,"*",1,"GLASSPEÇAS          ",10240,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,138135,0,1,3.00
8963,"8963","SM 1320 CR Sup s/Miolo Cantoneira 90° - Glasspeças",22.25,14.83,47,"COMPRAS",0,22.25,50,50,20,0,"*",19.28,30,0.00,"*","*","*","*",8.30,0,"OK 2021","060",22.00,"*",1,"GLASSPEÇAS          ",7466,1,"83021000","1800","UND","0000",0.000,"*",6.00,24.00,-2.00,"1007400",0,60,5405,0,0,"*",49.00,138135,0,1,32.00
8911,"38911","Bucha p/1201",0.27,0.21,47,"FINANCEIRO",0,0.27,30,30,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","040",-53.00,"*",1,"GLASSPEÇAS          ",7411,0,"83024100","0000","UND","0000",0.000,"*",92.00,607.00,0.00,"0",0,0,5102,5,3,"*",33.00,138135,0,1,0.00
8948,"8948","SM 1114 BC Dobradiça Autom p/Box Z - Glasspeças",29.87,19.91,47,"COMPRAS",0,29.87,50,50,0,0,"*",25.88,30,0.00,"*","*","*","*",15.00,0,"OK 2021","060",47.00,"*",1,"GLASSPEÇAS          ",7451,1,"83021000","1800","UND","0000",0.000,"*",85.00,-29.00,70.00,"1007400",0,60,5405,5,3,"*",-10.00,138135,0,1,37.00
8949,"8949","SM 1114 CR Dobradiça Autom p/Box Z - Glasspeças",29.87,19.91,47,"COMPRAS",0,29.87,50,50,0,0,"*",25.88,30,0.00,"*","*","*","*",15.00,0,"OK 2021","060",44.00,"*",1,"GLASSPEÇAS          ",7452,1,"83021000","1800","UND","0000",0.000,"*",5.00,24.00,100.00,"1007400",0,60,5405,5,3,"*",-15.00,138135,0,1,86.00
8952,"8952","SM 1132 PT Dob Horiz Dupla - Glasspeças",106.02,70.68,47,"FINANCEIRO",0,106.02,50,50,0,0,"*",91.88,30,0.00,"*","*","*","*",38.83,0,"OK 2021","060",56.00,"*",1,"GLASSPEÇAS          ",7455,1,"83024100","1800","UND","0000",0.000,"*",33.00,15.00,-2.00,"1007400",0,0,5102,0,0,"*",1.00,138135,0,1,58.00
8955,"8955","SM 1209 PT Facão Simp p/Lat Band - Glasspeças",65.35,43.56,47,"FINANCEIRO",0,65.35,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",22.76,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",7458,1,"83024100","1800","UND","0000",0.000,"*",23.00,36.00,0.00,"1007400",0,0,5102,0,0,"*",17.00,138135,0,1,10.00
8957,"8957","SM 1530 PT Contra Trinco p/Box Abrir - Glasspeças",27.28,18.16,47,"FINANCEIRO",0,27.28,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.85,0,"OK 2021","060",30.00,"*",1,"GLASSPEÇAS          ",7460,1,"83021000","1800","UND","0000",0.000,"*",67.00,20.00,0.00,"1007400",0,0,5102,0,0,"*",6.00,138135,0,1,30.00
8958,"8958","SM 1520 PT Fechadura p/Porta Abrir - Glasspeças",62.18,41.45,47,"COMPRAS",0,62.18,50,50,0,0,"*",53.89,30,0.00,"*","*","*","*",32.39,0,"OK 2021","000",69.00,"*",1,"GLASSPEÇAS          ",7461,0,"83014000","1800","UND","0000",0.000,"*",-7.00,20.00,0.00,"1007500",0,60,5405,5,3,"*",127.00,138135,0,1,56.00
8962,"8962","SM 1302 CR Suporte de Canto - Glasspeças",12.45,8.30,47,"COMPRAS",0,12.45,50,50,0,0,"*",10.79,30,0.00,"*","*","*","*",5.17,0,"OK 2021","060",67.00,"*",1,"GLASSPEÇAS          ",7465,1,"83024100","1800","UND","0000",0.000,"*",138.00,65.00,-5.00,"1007400",0,0,5102,0,0,"*",43.00,138135,0,1,73.00
8960,"8960","SM 1322 BC Suporte Cantoneira - Glasspeças",13.61,9.03,47,"COMPRAS",0,13.61,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",5.53,0,"OK 2021","060",103.00,"*",1,"GLASSPEÇAS          ",7463,1,"83021000","1800","UND","0000",0.000,"*",51.00,85.00,-2.00,"1007400",0,0,5102,0,0,"*",61.00,138135,0,1,85.00
8961,"8961","SM 1504A BC Contra Fechadura p/Alv - Glasspeças",8.10,5.38,47,"COMPRAS",0,8.10,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",3.78,0,"OK 2021","060",99.00,"*",1,"GLASSPEÇAS          ",7464,1,"83014000","1800","UND","0000",0.000,"*",182.00,71.00,-10.00,"1007400",0,60,5405,5,3,"*",26.00,138135,0,1,54.00
8988,"8988","1629J NF Puxador Taça em Alum Janela - Glasspeças",6.48,4.29,47,"FINANCEIRO",0,6.48,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.92,0,"OK 2021","060",151.00,"*",1,"GLASSPEÇAS          ",7491,1,"83021000","1800","UND","0000",0.000,"*",277.00,199.00,0.00,"1007100",0,0,5102,0,0,"*",41.00,138135,0,1,165.00
9064,"9064","SM 1126D PT Carro 1/2 Cana Duplo - Glasspeças",46.94,31.28,47,"COMPRAS",0,46.94,0,0,0,0,"*",40.66,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",16.00,"*",1,"GLASSPEÇAS          ",7568,1,"83021000","0000","UND","0000",0.000,"*",61.00,20.00,0.00,"0102600",0,0,5102,0,0,"*",40.00,138135,0,1,24.00
9063,"9063","SM 1132 CR Dob Horiz Dupla - Glasspeças",116.61,77.74,47,"COMPRAS",0,116.61,50,50,0,0,"*",101.06,30,0.00,"*","*","*","*",38.83,0,"OK 2021","060",23.00,"*",1,"GLASSPEÇAS          ",7567,1,"83024100","1800","UND","0000",0.000,"*",27.00,37.00,0.00,"1007400",0,0,5102,0,0,"*",5.00,138135,0,1,13.00
9108,"9108","SM 1115 CR Dob Lateral Simples Z - Glasspeças",29.87,19.91,47,"COMPRAS",0,29.87,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.34,0,"OK 2021","060",-14.00,"*",1,"GLASSPEÇAS          ",7615,1,"83021000","1800","UND","0000",0.000,"*",83.00,-17.00,62.00,"1007400",0,60,5405,0,0,"*",63.00,138135,0,1,33.00
9075,"9075","SM 1329 BC Suporte de Centro - Glasspeças",15.27,10.18,47,"COMPRAS",0,15.27,50,50,20,0,"*",13.23,30,0.00,"*","*","*","*",5.78,0,"OK 2021","060",141.00,"*",1,"GLASSPEÇAS          ",7581,1,"83021000","1800","UND","0000",0.000,"*",83.00,259.00,1188.00,"1007400",0,0,5102,0,0,"*",26.00,138135,0,1,97.00
9111,"9111","SM 1329 CR Suporte de Centro - Glasspeças",15.27,10.18,47,"COMPRAS",0,15.27,50,50,0,0,"*",13.23,30,0.00,"*","*","*","*",5.78,0,"OK 2021","060",-7.00,"*",1,"GLASSPEÇAS          ",7618,1,"83021000","1800","UND","0000",0.000,"*",3.00,124.00,0.00,"1007400",0,60,5405,5,3,"*",20.00,138135,0,1,41.00
9113,"9113","SM 1129E PT Dob Dupla V/V Esquerda - Glasspeças",54.89,36.58,47,"FINANCEIRO",0,54.89,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",21.26,0,"OK 2021","060",-2.00,"*",1,"GLASSPEÇAS          ",7620,1,"83021000","1800","UND","0000",0.000,"*",38.00,48.00,0.00,"0102600",0,0,5102,0,0,"*",23.00,138135,0,1,22.00
9114,"9114","SM 1129D PT Dob Dupla V/V Direita - Glasspeças",54.87,36.58,47,"COMPRAS",0,54.87,50,50,0,0,"*",47.55,30,0.00,"*","*","*","*",21.26,0,"OK 2021","060",15.00,"*",1,"GLASSPEÇAS          ",7621,1,"83021000","1800","UND","0000",0.000,"*",20.00,43.00,0.00,"0102600",0,0,5102,0,0,"*",22.00,138135,0,1,19.00
9117,"9117","1629B PT Puxador Taça em Alum Box - Glasspeças",8.20,5.45,47,"FINANCEIRO",0,8.20,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.92,0,"OK 2021","060",141.00,"*",1,"GLASSPEÇAS          ",7626,1,"83021000","1800","UND","0000",0.000,"*",287.00,329.00,0.00,"1007400",0,60,5405,5,3,"*",-2.00,138135,0,1,167.00
9118,"9118","1629B NF Puxador Taça em Alum Box - Glasspeças",8.19,5.46,47,"FINANCEIRO",0,8.19,50,50,0,0,"*",7.10,30,0.00,"*","*","*","*",2.92,0,"OK 2021","060",430.00,"*",1,"GLASSPEÇAS          ",7627,1,"83021000","1800","UND","0000",0.000,"*",201.00,377.00,-6.00,"1007400",0,60,5405,5,3,"*",14.00,138135,0,1,440.00
9120,"9120","SM 1038C BC Capuchinho p/Trinco - Glasspeças",4.92,3.23,47,"FINANCEIRO",0,4.92,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.28,0,"OK 2021","060",100.00,"*",1,"GLASSPEÇAS          ",7629,1,"83024100","1800","UND","0000",0.000,"*",228.00,239.00,-29.00,"1007400",0,0,5102,5,3,"*",27.00,138135,0,1,102.00
9128,"9128","SM 1013S CR Pivô Invertido p/Dob Inf Z - Glasspeças ",6.33,4.22,47,"COMPRAS",0,6.33,50,50,0,0,"*",35.00,0,0.00,"*","*","*","*",1.05,0,"OK 2021","060",78.00,"*",1,"GLASSPEÇAS          ",7638,1,"83024100","1800","UND","0000",0.000,"*",75.00,48.00,0.00,"1007400",0,60,5405,5,3,"*",26.00,138135,0,1,94.00
9129,"9129","SM 1013S NF Pivô Invertido p/Dob Inf Z - Glasspeças ",6.33,4.22,47,"FINANCEIRO",0,6.33,50,50,0,0,"*",5.49,30,0.00,"*","*","*","*",1.05,0,"OK 2021","060",-1.00,"*",1,"GLASSPEÇAS          ",7639,1,"83024100","1800","UND","0000",0.000,"*",1082.00,100.00,0.00,"1007400",0,0,5102,0,0,"*",20.00,999999,0,1,0.00
